date,machine,shift,planned_hrs,actual_hrs,good_units,defect_units,target_units,downtime_min,energy_kwh
2025-11-11,CNC-5,afternoon,8,7.48,106,2,108,42,175.4
2025-11-11,CNC-5,night,8,7.62,119,7,139,6,294.8
2025-11-11,CNC-7,morning,8,7.92,185,15,194,39,212.6
2025-11-11,CNC-7,afternoon,8,7.31,123,6,132,45,157.2
2025-11-11,CNC-7,night,8,7.7,102,4,117,27,73.8
2025-11-11,CNC-8,morning,8,6.61,144,4,166,24,230.2
2025-11-11,CNC-8,afternoon,8,6.99,118,4,133,4,174.5
2025-11-11,CNC-8,night,8,6.77,148,9,153,6,178.5
2025-11-11,CNC-16,morning,8,6.81,72,4,85,25,58.2
2025-11-11,CNC-16,afternoon,8,7.58,144,3,165,11,263.0
2025-11-11,CNC-16,night,8,7.22,105,7,117,31,60.4
2025-11-12,CNC-2,morning,8,7.8,181,6,191,10,63.6
2025-11-12,CNC-2,afternoon,8,7.92,135,9,138,4,211.9
2025-11-12,CNC-2,night,8,6.63,157,5,180,42,158.5
2025-11-12,CNC-8,morning,8,7.18,89,2,93,20,107.4
2025-11-12,CNC-8,afternoon,8,7.04,100,8,118,0,209.8
2025-11-12,CNC-8,night,8,7.67,111,6,118,29,182.7
2025-11-12,CNC-19,morning,8,7.94,127,3,146,26,191.4
2025-11-12,CNC-19,afternoon,8,7.71,188,6,197,29,121.4
2025-11-12,CNC-19,night,8,7.65,78,5,91,8,142.4
2025-11-12,CNC-4,morning,8,6.61,95,1,109,26,124.7
2025-11-12,CNC-4,afternoon,8,7.56,122,3,130,43,253.7
2025-11-12,CNC-4,night,8,7.76,131,7,144,13,83.2
2025-11-12,CNC-13,morning,8,7.81,157,4,164,41,204.6
2025-11-12,CNC-13,afternoon,8,7.44,120,5,132,20,244.6
2025-11-12,CNC-13,night,8,7.81,87,7,94,38,76.5
2025-11-12,CNC-5,morning,8,6.61,78,1,88,15,137.1
2025-11-12,CNC-5,afternoon,8,6.78,78,6,86,43,207.4
2025-11-12,CNC-5,night,8,7.61,112,5,114,33,210.2
2025-11-12,CNC-11,morning,8,7.06,130,10,153,38,83.7
2025-11-12,CNC-11,afternoon,8,6.6,87,2,98,5,87.7
2025-11-12,CNC-11,night,8,7.13,115,3,124,13,204.5
2025-11-12,CNC-20,morning,8,7.37,103,5,107,10,196.2
2025-11-12,CNC-20,afternoon,8,6.85,186,15,193,19,286.0
2025-11-12,CNC-20,night,8,7.95,87,2,94,45,51.8
2025-11-12,CNC-3,morning,8,7.73,112,8,124,35,179.2
2025-11-12,CNC-3,afternoon,8,7.72,170,5,178,25,233.1
2025-11-12,CNC-3,night,8,7.01,149,9,153,4,269.5
2025-11-12,CNC-6,morning,8,7.71,187,5,199,27,160.3
2025-11-12,CNC-6,afternoon,8,7.48,101,6,119,24,87.4
2025-11-12,CNC-6,night,8,7.12,193,10,199,35,88.9
2025-11-12,CNC-16,morning,8,6.75,86,2,91,34,262.4
2025-11-12,CNC-16,afternoon,8,6.57,147,12,159,37,58.3
2025-11-12,CNC-16,night,8,7.0,157,10,177,43,93.6
2025-11-12,CNC-18,morning,8,7.37,89,3,97,28,269.4
2025-11-12,CNC-18,afternoon,8,6.98,130,8,137,33,72.9
2025-11-12,CNC-18,night,8,6.77,100,1,110,37,255.9
2025-11-12,CNC-10,morning,8,7.26,110,1,128,12,126.9
2025-11-12,CNC-10,afternoon,8,7.87,147,10,169,1,264.8
2025-11-12,CNC-10,night,8,7.6,150,10,169,21,112.2
2025-11-12,CNC-1,morning,8,7.1,156,10,177,25,260.8
2025-11-12,CNC-1,afternoon,8,6.85,82,7,96,1,224.5
2025-11-12,CNC-1,night,8,7.27,140,0,155,18,209.9
2025-11-12,CNC-14,morning,8,7.73,105,6,108,25,129.9
2025-11-12,CNC-14,afternoon,8,7.56,133,9,149,11,183.0
2025-11-12,CNC-14,night,8,7.96,118,9,127,35,115.5
2025-11-12,CNC-17,morning,8,7.85,163,0,167,12,117.4
2025-11-12,CNC-17,afternoon,8,7.29,183,7,190,9,178.1
2025-11-12,CNC-17,night,8,7.11,136,1,143,8,150.0
2025-11-12,CNC-15,morning,8,7.12,121,0,124,21,272.2
2025-11-12,CNC-15,afternoon,8,7.69,182,10,190,11,70.5
2025-11-12,CNC-15,night,8,7.26,169,4,178,24,182.1
2025-11-12,CNC-12,morning,8,7.44,158,11,173,35,198.7
2025-11-12,CNC-12,afternoon,8,7.94,93,1,104,42,175.0
2025-11-12,CNC-12,night,8,7.53,105,6,115,35,219.9
2025-11-12,CNC-9,morning,8,7.27,100,7,102,2,80.9
2025-11-12,CNC-9,afternoon,8,7.2,117,1,123,33,172.7
2025-11-12,CNC-9,night,8,7.41,88,1,97,45,227.6
2025-11-12,CNC-7,morning,8,6.83,156,12,175,21,190.3
2025-11-12,CNC-7,afternoon,8,6.98,83,6,95,27,61.8
2025-11-12,CNC-7,night,8,7.86,119,9,138,37,102.3
2025-11-13,CNC-16,morning,8,7.84,118,7,134,13,242.3
2025-11-13,CNC-16,afternoon,8,7.83,94,3,105,11,158.9
2025-11-13,CNC-16,night,8,7.57,90,2,97,21,200.1
2025-11-13,CNC-12,morning,8,7.32,83,7,96,1,159.2
2025-11-13,CNC-12,afternoon,8,6.84,128,3,131,21,251.3
2025-11-13,CNC-12,night,8,7.13,148,5,158,34,208.9
2025-11-13,CNC-1,morning,8,7.34,78,6,80,45,94.5
2025-11-13,CNC-1,afternoon,8,6.83,177,13,195,28,51.1
2025-11-13,CNC-1,night,8,7.61,146,3,172,31,93.8
2025-11-13,CNC-17,morning,8,7.28,161,1,183,5,204.3
2025-11-13,CNC-17,afternoon,8,7.65,150,8,173,19,199.8
2025-11-13,CNC-17,night,8,7.06,148,1,158,15,68.9
2025-11-13,CNC-18,morning,8,7.5,137,6,148,26,172.4
2025-11-13,CNC-18,afternoon,8,7.55,78,2,81,39,277.2
2025-11-13,CNC-18,night,8,7.07,104,0,111,39,61.2
2025-11-13,CNC-19,morning,8,7.52,113,8,115,12,88.8
2025-11-13,CNC-19,afternoon,8,7.22,162,1,171,23,149.7
2025-11-13,CNC-19,night,8,7.31,93,3,100,35,247.9
2025-11-13,CNC-10,morning,8,6.97,181,15,189,16,181.5
2025-11-13,CNC-10,afternoon,8,6.81,136,5,154,36,66.3
2025-11-13,CNC-10,night,8,7.41,189,1,193,26,248.7
2025-11-13,CNC-3,morning,8,7.52,108,4,114,29,292.8
2025-11-13,CNC-3,afternoon,8,7.64,112,6,114,20,126.4
2025-11-13,CNC-3,night,8,7.6,128,1,148,20,239.3
2025-11-13,CNC-14,morning,8,6.58,120,8,135,21,105.7
2025-11-13,CNC-14,afternoon,8,7.95,153,11,174,4,164.9
2025-11-13,CNC-14,night,8,6.79,123,1,130,31,149.5
2025-11-13,CNC-5,morning,8,7.93,186,8,198,27,167.9
2025-11-13,CNC-5,afternoon,8,7.06,161,11,174,27,285.9
2025-11-13,CNC-5,night,8,7.81,94,1,101,21,240.5
2025-11-13,CNC-9,morning,8,7.52,119,6,130,2,92.3
2025-11-13,CNC-9,afternoon,8,6.99,153,3,173,44,134.5
2025-11-13,CNC-9,night,8,7.71,109,5,111,1,110.2
2025-11-13,CNC-4,morning,8,7.36,143,11,161,8,291.9
2025-11-13,CNC-4,afternoon,8,7.41,177,12,185,14,137.5
2025-11-13,CNC-4,night,8,7.94,143,2,163,15,105.1
2025-11-13,CNC-8,morning,8,7.31,100,7,102,45,206.1
2025-11-13,CNC-8,afternoon,8,6.79,97,7,103,44,184.0
2025-11-13,CNC-8,night,8,7.7,161,12,176,44,213.6
2025-11-13,CNC-7,morning,8,7.48,150,4,161,39,258.4
2025-11-13,CNC-7,afternoon,8,7.7,81,4,95,10,239.2
2025-11-13,CNC-7,night,8,6.63,78,0,82,36,69.5
2025-11-13,CNC-11,morning,8,6.89,165,11,190,0,223.5
2025-11-13,CNC-11,afternoon,8,6.86,96,5,109,39,194.0
2025-11-13,CNC-11,night,8,6.85,179,12,186,22,137.5
2025-11-13,CNC-13,morning,8,7.61,150,4,168,24,173.2
2025-11-13,CNC-13,afternoon,8,7.81,99,4,101,30,210.4
2025-11-13,CNC-13,night,8,7.02,150,10,157,10,284.9
2025-11-14,CNC-3,morning,8,6.93,123,7,133,12,254.4
2025-11-14,CNC-3,afternoon,8,6.85,133,0,152,22,242.2
2025-11-14,CNC-3,night,8,6.69,88,7,91,28,50.4
2025-11-14,CNC-11,morning,8,7.77,110,7,113,1,90.9
2025-11-14,CNC-11,afternoon,8,7.74,123,7,144,35,113.7
2025-11-14,CNC-11,night,8,6.88,150,1,156,7,214.3
2025-11-14,CNC-19,morning,8,6.57,118,6,127,14,270.4
2025-11-14,CNC-19,afternoon,8,7.88,135,10,141,30,115.5
2025-11-14,CNC-19,night,8,6.84,130,8,144,17,137.3
2025-11-14,CNC-13,morning,8,7.5,119,8,122,5,286.7
2025-11-14,CNC-13,afternoon,8,6.71,121,6,127,37,252.8
2025-11-14,CNC-13,night,8,7.79,138,1,142,2,187.5
2025-11-14,CNC-14,morning,8,6.81,116,8,123,35,283.7
2025-11-14,CNC-14,afternoon,8,7.46,176,13,178,0,138.5
2025-11-14,CNC-14,night,8,7.0,130,4,143,5,265.7
2025-11-14,CNC-12,morning,8,6.66,79,0,87,0,224.5
2025-11-14,CNC-12,afternoon,8,6.76,178,6,195,45,61.2
2025-11-14,CNC-12,night,8,6.98,155,6,164,25,276.8
2025-11-14,CNC-9,morning,8,6.63,170,13,177,25,155.1
2025-11-14,CNC-9,afternoon,8,6.54,162,4,167,19,258.0
2025-11-14,CNC-9,night,8,7.53,109,3,124,40,230.2
2025-11-14,CNC-10,morning,8,7.61,115,4,135,45,193.7
2025-11-14,CNC-10,afternoon,8,7.08,116,9,133,5,172.0
2025-11-14,CNC-10,night,8,6.93,103,5,114,4,202.7
2025-11-14,CNC-5,morning,8,7.6,118,6,126,6,84.7
2025-11-14,CNC-5,afternoon,8,7.22,159,2,167,6,233.5
2025-11-14,CNC-5,night,8,7.55,170,10,188,14,278.2
2025-11-14,CNC-15,morning,8,7.61,114,4,128,11,110.0
2025-11-14,CNC-15,afternoon,8,7.5,148,8,152,16,112.2
2025-11-14,CNC-15,night,8,6.98,94,6,103,37,63.3
2025-11-14,CNC-8,morning,8,7.34,143,7,161,39,133.3
2025-11-14,CNC-8,afternoon,8,7.22,109,8,120,38,51.5
2025-11-14,CNC-8,night,8,7.08,97,0,99,18,188.8
2025-11-14,CNC-7,morning,8,7.57,119,10,140,28,285.9
2025-11-14,CNC-7,afternoon,8,6.85,79,7,89,29,100.9
2025-11-14,CNC-7,night,8,7.03,92,4,102,31,214.5
2025-11-14,CNC-16,morning,8,7.44,161,10,172,28,294.6
2025-11-14,CNC-16,afternoon,8,6.73,95,0,105,38,166.4
2025-11-14,CNC-16,night,8,6.89,95,0,101,43,219.0
2025-11-14,CNC-1,morning,8,7.07,129,11,144,25,235.4
2025-11-14,CNC-1,afternoon,8,7.67,165,14,194,4,59.5
2025-11-14,CNC-1,night,8,7.3,88,2,101,6,237.0
2025-11-14,CNC-20,morning,8,7.34,166,9,183,8,202.7
2025-11-14,CNC-20,afternoon,8,7.65,90,2,92,44,79.9
2025-11-14,CNC-20,night,8,6.93,173,1,179,29,153.6
2025-11-14,CNC-4,morning,8,7.59,161,4,167,8,134.8
2025-11-14,CNC-4,afternoon,8,7.71,82,4,97,4,108.2
2025-11-14,CNC-4,night,8,6.78,115,0,132,16,202.4
2025-11-14,CNC-6,morning,8,7.14,134,11,153,4,204.5
2025-11-14,CNC-6,afternoon,8,6.89,101,4,107,30,214.6
2025-11-14,CNC-6,night,8,6.74,98,1,114,38,79.8
2025-11-14,CNC-2,morning,8,7.33,72,1,82,16,102.7
2025-11-14,CNC-2,afternoon,8,7.83,142,7,152,28,259.6
2025-11-14,CNC-2,night,8,7.61,128,0,147,25,92.0
2025-11-14,CNC-18,morning,8,6.75,141,11,160,11,292.1
2025-11-14,CNC-18,afternoon,8,6.54,92,3,101,26,223.9
2025-11-14,CNC-18,night,8,7.6,146,4,169,14,122.6
2025-11-15,CNC-5,morning,8,7.51,161,11,174,42,262.1
2025-11-15,CNC-5,afternoon,8,7.48,76,5,81,41,266.9
2025-11-15,CNC-5,night,8,6.99,88,0,98,13,61.1
2025-11-15,CNC-20,morning,8,7.63,88,1,92,18,298.0
2025-11-15,CNC-20,afternoon,8,7.23,154,2,164,30,277.0
2025-11-15,CNC-20,night,8,7.19,136,12,153,30,112.6
2025-11-15,CNC-1,morning,8,7.11,140,3,159,4,239.5
2025-11-15,CNC-1,afternoon,8,7.47,86,0,92,20,146.7
2025-11-15,CNC-1,night,8,7.97,117,4,120,38,128.1
2025-11-15,CNC-11,morning,8,7.86,180,15,200,25,204.3
2025-11-15,CNC-11,afternoon,8,7.43,126,6,134,33,214.9
2025-11-15,CNC-11,night,8,6.66,155,11,166,35,57.0
2025-11-15,CNC-6,morning,8,7.1,135,10,151,39,68.2
2025-11-15,CNC-6,afternoon,8,7.1,156,10,171,14,139.7
2025-11-15,CNC-6,night,8,7.22,146,8,156,11,252.3
2025-11-15,CNC-2,morning,8,6.71,152,11,158,33,79.4
2025-11-15,CNC-2,afternoon,8,7.0,95,6,109,7,246.0
2025-11-15,CNC-2,night,8,7.76,140,4,159,42,179.3
2025-11-15,CNC-10,morning,8,6.68,173,5,192,24,54.7
2025-11-15,CNC-10,afternoon,8,6.89,124,10,128,31,71.5
2025-11-15,CNC-10,night,8,6.63,170,4,188,20,147.2
2025-11-15,CNC-8,morning,8,7.02,141,8,145,39,92.8
2025-11-15,CNC-8,afternoon,8,7.08,74,4,86,8,117.1
2025-11-15,CNC-8,night,8,6.92,147,0,167,36,164.2
2025-11-15,CNC-13,morning,8,7.06,96,8,111,6,254.7
2025-11-15,CNC-13,afternoon,8,7.77,152,6,167,6,225.6
2025-11-15,CNC-13,night,8,7.25,118,8,137,25,294.2
2025-11-15,CNC-18,morning,8,6.89,116,5,127,27,107.7
2025-11-15,CNC-18,afternoon,8,6.58,137,9,143,4,50.4
2025-11-15,CNC-18,night,8,6.97,150,10,164,31,259.8
2025-11-15,CNC-3,morning,8,7.82,138,5,146,7,224.8
2025-11-15,CNC-3,afternoon,8,7.97,162,8,165,31,293.1
2025-11-15,CNC-3,night,8,7.47,86,7,97,18,249.9
2025-11-15,CNC-17,morning,8,7.96,137,8,160,36,82.7
2025-11-15,CNC-17,afternoon,8,7.85,159,9,173,35,209.7
2025-11-15,CNC-17,night,8,8.0,152,9,154,19,298.8
2025-11-15,CNC-16,morning,8,7.15,106,7,114,39,88.2
2025-11-15,CNC-16,afternoon,8,7.91,127,0,141,44,296.5
2025-11-15,CNC-16,night,8,7.36,169,11,171,39,220.4
2025-11-15,CNC-19,morning,8,7.99,183,3,189,30,121.0
2025-11-15,CNC-19,afternoon,8,7.58,96,2,101,5,81.3
2025-11-15,CNC-19,night,8,7.64,105,9,122,35,100.9
2025-11-15,CNC-12,morning,8,6.8,156,7,161,5,253.0
2025-11-15,CNC-12,afternoon,8,6.56,116,8,131,36,170.1
2025-11-15,CNC-12,night,8,7.97,134,7,141,37,198.2
2025-11-15,CNC-9,morning,8,6.85,124,4,128,10,124.6
2025-11-15,CNC-9,afternoon,8,7.99,171,0,185,34,98.6
2025-11-15,CNC-9,night,8,7.86,108,4,123,30,170.4
2025-11-15,CNC-7,morning,8,7.92,191,11,195,33,120.8
2025-11-15,CNC-7,afternoon,8,6.94,145,2,157,32,250.0
2025-11-15,CNC-7,night,8,7.95,80,4,88,15,271.1
2025-11-15,CNC-4,morning,8,6.78,138,10,148,5,75.0
2025-11-15,CNC-4,afternoon,8,7.48,159,7,179,25,114.7
2025-11-15,CNC-4,night,8,7.21,126,1,130,12,176.3
2025-11-15,CNC-15,morning,8,7.53,145,2,151,25,55.4
2025-11-15,CNC-15,afternoon,8,6.53,123,8,127,26,278.6
2025-11-15,CNC-15,night,8,6.74,84,1,94,5,103.7
2025-11-15,CNC-14,morning,8,7.88,129,1,150,0,191.8
2025-11-15,CNC-14,afternoon,8,7.46,174,8,195,37,255.7
2025-11-15,CNC-14,night,8,6.56,86,5,88,40,146.8
2025-11-16,CNC-3,morning,8,7.7,69,2,81,42,71.2
2025-11-16,CNC-3,afternoon,8,6.68,82,3,84,10,78.6
2025-11-16,CNC-3,night,8,7.97,144,9,168,28,81.6
2025-11-16,CNC-18,morning,8,6.76,170,13,191,13,140.3
2025-11-16,CNC-18,afternoon,8,6.98,173,13,180,36,197.8
2025-11-16,CNC-18,night,8,7.39,93,4,108,26,102.1
2025-11-16,CNC-11,morning,8,6.6,116,10,132,45,201.5
2025-11-16,CNC-11,afternoon,8,7.88,87,1,92,9,109.5
2025-11-16,CNC-11,night,8,7.71,153,4,167,30,190.2
2025-11-16,CNC-20,morning,8,7.09,81,1,94,40,271.3
2025-11-16,CNC-20,afternoon,8,7.77,163,5,178,38,247.1
2025-11-16,CNC-20,night,8,7.52,175,11,192,16,298.2
2025-11-16,CNC-8,morning,8,6.65,118,9,122,42,146.1
2025-11-16,CNC-8,afternoon,8,7.9,100,6,117,22,256.7
2025-11-16,CNC-8,night,8,6.85,79,5,91,35,121.9
2025-11-16,CNC-15,morning,8,7.75,79,1,86,27,127.1
2025-11-16,CNC-15,afternoon,8,7.07,128,10,135,30,283.1
2025-11-16,CNC-15,night,8,7.78,178,13,199,16,81.8
2025-11-16,CNC-9,morning,8,6.84,177,0,194,35,157.2
2025-11-16,CNC-9,afternoon,8,7.92,83,6,85,19,292.5
2025-11-16,CNC-9,night,8,6.58,121,10,139,4,167.7
2025-11-16,CNC-16,morning,8,6.86,78,2,87,40,265.9
2025-11-16,CNC-16,afternoon,8,6.87,132,0,153,31,198.9
2025-11-16,CNC-16,night,8,7.25,116,0,128,34,299.4
2025-11-16,CNC-19,morning,8,7.73,189,10,200,22,66.5
2025-11-16,CNC-19,afternoon,8,6.53,80,5,83,31,62.5
2025-11-16,CNC-19,night,8,7.13,176,8,190,25,124.6
2025-11-16,CNC-5,morning,8,7.65,84,4,93,31,81.1
2025-11-16,CNC-5,afternoon,8,7.69,135,1,148,33,129.6
2025-11-16,CNC-5,night,8,7.84,81,4,90,28,134.5
2025-11-16,CNC-7,morning,8,6.7,178,3,183,19,138.8
2025-11-16,CNC-7,afternoon,8,6.93,119,8,133,36,168.2
2025-11-16,CNC-7,night,8,6.52,169,15,193,42,74.8
2025-11-16,CNC-14,morning,8,6.74,143,9,154,45,210.9
2025-11-16,CNC-14,afternoon,8,6.72,81,3,88,19,154.1
2025-11-16,CNC-14,night,8,7.45,120,2,136,15,141.9
2025-11-16,CNC-2,morning,8,7.21,155,3,172,34,181.0
2025-11-16,CNC-2,afternoon,8,7.38,117,4,138,11,269.2
2025-11-16,CNC-2,night,8,7.48,86,4,95,20,262.0
2025-11-16,CNC-13,morning,8,6.79,98,7,110,29,116.2
2025-11-16,CNC-13,afternoon,8,6.77,166,0,185,9,80.6
2025-11-16,CNC-13,night,8,7.68,156,6,182,0,209.1
2025-11-16,CNC-6,morning,8,7.13,139,3,159,3,134.9
2025-11-16,CNC-6,afternoon,8,6.79,83,4,94,24,293.0
2025-11-16,CNC-6,night,8,7.39,175,10,196,17,172.5
2025-11-16,CNC-12,morning,8,6.53,80,1,82,39,206.5
2025-11-16,CNC-12,afternoon,8,7.48,166,11,174,8,92.4
2025-11-16,CNC-12,night,8,7.73,87,0,96,11,282.4
2025-11-17,CNC-10,morning,8,6.75,102,3,119,10,286.9
2025-11-17,CNC-10,afternoon,8,7.66,114,0,116,35,157.7
2025-11-17,CNC-10,night,8,6.57,77,5,86,19,251.9
2025-11-17,CNC-14,morning,8,7.81,133,8,156,31,202.2
2025-11-17,CNC-14,afternoon,8,6.62,119,2,140,9,166.9
2025-11-17,CNC-14,night,8,7.78,96,8,110,32,64.9
2025-11-17,CNC-5,morning,8,6.97,145,8,150,24,85.8
2025-11-17,CNC-5,afternoon,8,7.12,96,8,111,2,112.2
2025-11-17,CNC-5,night,8,7.67,92,3,97,43,255.4
2025-11-17,CNC-7,morning,8,7.73,136,10,150,36,149.1
2025-11-17,CNC-7,afternoon,8,7.18,139,2,152,37,163.5
2025-11-17,CNC-7,night,8,6.51,167,13,176,15,235.8
2025-11-17,CNC-16,morning,8,7.04,160,13,167,36,90.4
2025-11-17,CNC-16,afternoon,8,6.85,91,6,105,8,267.8
2025-11-17,CNC-16,night,8,7.63,138,6,144,37,220.4
2025-11-17,CNC-6,morning,8,7.91,85,5,89,20,228.6
2025-11-17,CNC-6,afternoon,8,7.86,114,4,128,22,250.3
2025-11-17,CNC-6,night,8,7.93,89,1,100,19,195.5
2025-11-17,CNC-3,morning,8,7.74,95,4,100,11,158.5
2025-11-17,CNC-3,afternoon,8,7.22,136,9,141,15,284.7
2025-11-17,CNC-3,night,8,6.9,71,3,83,35,63.8
2025-11-17,CNC-18,morning,8,6.93,165,9,189,37,51.1
2025-11-17,CNC-18,afternoon,8,6.95,90,3,97,6,85.9
2025-11-17,CNC-18,night,8,7.86,182,12,197,42,92.1
2025-11-17,CNC-4,morning,8,6.5,96,8,107,21,299.9
2025-11-17,CNC-4,afternoon,8,6.91,185,5,196,27,223.2
2025-11-17,CNC-4,night,8,7.66,150,9,154,9,180.1
2025-11-17,CNC-19,morning,8,6.88,114,0,134,40,254.4
2025-11-17,CNC-19,afternoon,8,7.81,107,8,115,10,61.8
2025-11-17,CNC-19,night,8,6.54,97,6,104,21,157.8
2025-11-17,CNC-13,morning,8,6.88,90,0,92,9,177.0
2025-11-17,CNC-13,afternoon,8,7.5,130,7,141,36,258.9
2025-11-17,CNC-13,night,8,7.21,96,1,104,22,96.9
2025-11-17,CNC-8,morning,8,6.87,140,7,158,5,217.7
2025-11-17,CNC-8,afternoon,8,7.36,132,0,134,8,210.0
2025-11-17,CNC-8,night,8,7.91,113,5,115,34,212.3
2025-11-17,CNC-9,morning,8,6.6,86,2,92,24,247.9
2025-11-17,CNC-9,afternoon,8,7.54,82,1,87,9,260.9
2025-11-17,CNC-9,night,8,7.06,97,5,103,42,168.8
2025-11-17,CNC-20,morning,8,7.39,104,9,117,37,159.7
2025-11-17,CNC-20,afternoon,8,6.74,118,6,126,31,257.9
2025-11-17,CNC-20,night,8,6.94,105,6,116,28,258.8
2025-11-17,CNC-17,morning,8,6.6,174,9,192,1,229.6
2025-11-17,CNC-17,afternoon,8,7.22,87,3,95,25,290.8
2025-11-17,CNC-17,night,8,6.99,95,2,109,36,79.6
2025-11-17,CNC-1,morning,8,6.63,89,8,103,42,190.3
2025-11-17,CNC-1,afternoon,8,6.5,155,4,174,4,236.2
2025-11-17,CNC-1,night,8,7.21,159,3,184,7,197.6
2025-11-18,CNC-1,morning,8,6.94,73,2,85,18,288.6
2025-11-18,CNC-1,afternoon,8,7.03,120,8,123,2,280.8
2025-11-18,CNC-1,night,8,7.04,119,9,127,18,293.6
2025-11-18,CNC-9,morning,8,7.32,91,7,103,39,130.1
2025-11-18,CNC-9,afternoon,8,6.95,180,12,193,41,130.0
2025-11-18,CNC-9,night,8,6.67,130,0,142,43,55.3
2025-11-18,CNC-15,morning,8,6.65,99,2,111,33,138.5
2025-11-18,CNC-15,afternoon,8,6.98,158,2,183,11,82.2
2025-11-18,CNC-15,night,8,7.71,116,9,133,30,251.5
2025-11-18,CNC-14,morning,8,6.84,104,6,117,38,119.8
2025-11-18,CNC-14,afternoon,8,7.4,109,0,126,31,98.6
2025-11-18,CNC-14,night,8,6.83,184,11,187,41,236.7
2025-11-18,CNC-10,morning,8,6.74,83,2,87,23,261.9
2025-11-18,CNC-10,afternoon,8,6.9,111,6,126,0,211.1
2025-11-18,CNC-10,night,8,7.41,163,8,181,34,110.1
2025-11-18,CNC-4,morning,8,6.55,112,9,122,13,71.7
2025-11-18,CNC-4,afternoon,8,7.53,153,9,170,9,156.3
2025-11-18,CNC-4,night,8,7.94,104,1,109,23,167.0
2025-11-18,CNC-3,morning,8,6.51,172,11,176,12,75.5
2025-11-18,CNC-3,afternoon,8,7.78,134,5,152,29,105.8
2025-11-18,CNC-3,night,8,7.18,147,6,151,37,299.4
2025-11-18,CNC-16,morning,8,7.26,114,7,132,22,177.6
2025-11-18,CNC-16,afternoon,8,7.59,140,3,143,29,145.9
2025-11-18,CNC-16,night,8,7.61,110,4,114,37,82.6
2025-11-18,CNC-19,morning,8,7.76,105,2,118,40,117.2
2025-11-18,CNC-19,afternoon,8,7.04,169,10,177,5,202.6
2025-11-18,CNC-19,night,8,7.76,117,8,125,8,78.4
2025-11-18,CNC-5,morning,8,6.98,86,6,88,21,59.6
2025-11-18,CNC-5,afternoon,8,6.58,72,0,84,21,52.0
2025-11-18,CNC-5,night,8,6.56,84,1,87,31,163.9
2025-11-18,CNC-11,morning,8,7.14,140,5,165,43,55.4
2025-11-18,CNC-11,afternoon,8,7.24,100,8,118,13,63.0
2025-11-18,CNC-11,night,8,7.35,102,3,111,5,113.8
2025-11-18,CNC-6,morning,8,7.01,178,15,199,8,107.5
2025-11-18,CNC-6,afternoon,8,6.95,106,3,122,29,103.1
2025-11-18,CNC-6,night,8,7.56,116,8,122,20,94.3
2025-11-18,CNC-12,morning,8,6.67,72,6,85,24,232.5
2025-11-18,CNC-12,afternoon,8,7.61,187,3,193,45,205.4
2025-11-18,CNC-12,night,8,7.35,108,5,115,38,167.1
2025-11-18,CNC-2,morning,8,7.42,133,6,136,24,191.2
2025-11-18,CNC-2,afternoon,8,7.14,105,2,111,1,205.3
2025-11-18,CNC-2,night,8,7.74,81,3,93,14,101.7
2025-11-18,CNC-17,morning,8,6.87,98,3,104,9,142.9
2025-11-18,CNC-17,afternoon,8,7.14,176,15,200,21,259.2
2025-11-18,CNC-17,night,8,7.7,177,12,198,20,235.7
2025-11-19,CNC-2,morning,8,7.34,150,12,170,32,164.7
2025-11-19,CNC-2,afternoon,8,7.3,123,4,127,6,107.5
2025-11-19,CNC-2,night,8,7.06,174,2,189,35,294.5
2025-11-19,CNC-16,morning,8,6.6,173,13,198,11,271.3
2025-11-19,CNC-16,afternoon,8,6.59,136,5,139,28,279.2
2025-11-19,CNC-16,night,8,6.85,134,0,150,24,238.3
2025-11-19,CNC-6,morning,8,6.51,170,1,199,40,208.0
2025-11-19,CNC-6,afternoon,8,7.27,139,10,142,7,92.8
2025-11-19,CNC-6,night,8,7.93,154,6,170,25,229.1
2025-11-19,CNC-5,morning,8,7.14,150,9,166,31,229.2
2025-11-19,CNC-5,afternoon,8,7.98,86,0,88,43,60.0
2025-11-19,CNC-5,night,8,7.19,77,4,86,2,95.9
2025-11-19,CNC-3,morning,8,7.76,145,11,157,27,129.5
2025-11-19,CNC-3,afternoon,8,7.44,135,10,142,41,294.4
2025-11-19,CNC-3,night,8,7.57,117,9,122,43,264.7
2025-11-19,CNC-8,morning,8,7.68,185,3,194,16,272.4
2025-11-19,CNC-8,afternoon,8,6.95,89,5,94,4,203.9
2025-11-19,CNC-8,night,8,7.66,130,10,138,2,83.4
2025-11-19,CNC-1,morning,8,7.25,93,3,102,13,231.6
2025-11-19,CNC-1,afternoon,8,6.93,136,9,143,36,185.0
2025-11-19,CNC-1,night,8,6.77,137,7,158,22,184.1
2025-11-19,CNC-12,morning,8,7.59,121,3,139,37,158.8
2025-11-19,CNC-12,afternoon,8,7.14,107,10,125,1,199.6
2025-11-19,CNC-12,night,8,6.78,124,0,134,4,212.9
2025-11-19,CNC-9,morning,8,6.59,164,5,168,5,193.5
2025-11-19,CNC-9,afternoon,8,6.97,98,4,101,12,215.9
2025-11-19,CNC-9,night,8,7.98,161,10,166,24,114.8
2025-11-19,CNC-18,morning,8,7.63,157,2,180,38,140.7
2025-11-19,CNC-18,afternoon,8,6.67,184,10,198,38,186.2
