shipment_id,product,carrier,origin,destination,ship_date,est_delivery,actual_delivery,weight_kg,cost_usd,status
SH-09290,Valve-M,Maersk,London,Dubai,2024-05-14,2024-05-20,2024-05-20,108.7,1902.81,delivered
SH-09291,Assembly-Z,UPS,Shanghai,Singapore,2023-01-23,2023-02-03,2023-02-04,272.0,4250.44,delivered
SH-09292,Sensor-L,UPS,Berlin,Singapore,2024-02-18,2024-03-15,2024-03-15,297.0,1351.31,delivered
SH-09293,Gadget-X,UPS,Chicago,Dubai,2023-01-15,2023-02-09,2023-02-16,150.8,1632.11,delivered
SH-09294,Widget-B,USPS,Chicago,Toronto,2024-11-04,2024-11-17,2024-11-17,463.2,3236.62,delivered
SH-09295,Gadget-X,UPS,Shanghai,Toronto,2024-10-25,2024-11-08,2024-11-18,203.6,706.64,delivered
SH-09296,Gadget-X,DHL,Shanghai,Singapore,2024-01-19,2024-02-10,2024-02-10,390.1,4093.88,delivered
SH-09297,Valve-M,DHL,Sao Paulo,Los Angeles,2024-06-17,2024-07-16,2024-07-16,265.6,1335.98,delivered
SH-09298,Gadget-X,DHL,Tokyo,Toronto,2023-03-23,2023-04-08,2023-04-08,66.8,2505.94,delivered
SH-09299,Widget-B,UPS,Mumbai,Los Angeles,2023-11-12,2023-11-15,2023-11-15,76.3,2123.56,delayed
SH-09300,Gadget-X,FedEx,Sao Paulo,New York,2023-01-21,2023-02-20,2023-02-20,493.4,4630.55,delayed
SH-09301,Sensor-L,DHL,Mumbai,Singapore,2023-12-01,2023-12-20,2023-12-30,256.2,3952.51,delivered
SH-09302,Sensor-L,Maersk,Tokyo,Los Angeles,2023-03-06,2023-03-13,2023-03-16,427.5,2591.42,delayed
SH-09303,Widget-A,USPS,Chicago,Sydney,2023-01-31,2023-02-13,2023-02-15,292.5,3931.06,delivered
SH-09304,Widget-A,Maersk,Chicago,Los Angeles,2023-10-31,2023-11-15,2023-11-15,479.1,559.87,delivered
SH-09305,Valve-M,Maersk,Berlin,Los Angeles,2024-07-03,2024-07-16,2024-07-19,109.4,2981.37,delivered
SH-09306,Motor-K,Blue Dart,Tokyo,Los Angeles,2024-12-11,2024-12-22,2024-12-27,498.7,4093.52,delivered
SH-09307,Part-Y,Blue Dart,Berlin,Toronto,2023-06-23,2023-07-16,2023-07-16,10.0,2885.69,delivered
SH-09308,Part-Y,UPS,Tokyo,Dubai,2024-06-22,2024-07-19,2024-07-19,309.8,815.78,delivered
SH-09309,Gadget-X,Maersk,Sao Paulo,New York,2023-09-30,2023-10-18,2023-10-25,413.8,1977.37,delivered
SH-09310,Motor-K,Blue Dart,Chicago,Toronto,2023-09-15,2023-10-12,2023-10-12,241.7,2741.69,in_transit
SH-09311,Sensor-L,Blue Dart,Sao Paulo,London,2024-01-21,2024-02-09,2024-02-12,357.8,564.08,delivered
SH-09312,Widget-B,USPS,Tokyo,Los Angeles,2024-05-06,2024-06-02,2024-06-02,210.8,1986.16,delivered
SH-09313,Widget-A,Blue Dart,Tokyo,Singapore,2023-08-20,2023-09-17,2023-09-24,160.6,1549.45,delivered
SH-09314,Motor-K,DHL,Tokyo,New York,2024-02-24,2024-03-20,2024-03-20,418.5,891.94,delivered
SH-09315,Widget-B,DHL,Berlin,New York,2023-08-14,2023-09-08,2023-09-10,304.1,637.89,delivered
SH-09316,Gadget-X,DHL,London,Dubai,2024-10-15,2024-11-07,2024-11-09,32.6,3559.76,delivered
SH-09317,Widget-B,USPS,Shanghai,London,2023-03-28,2023-04-20,2023-04-20,17.9,1524.11,delivered
SH-09318,Widget-B,Maersk,Berlin,London,2023-11-12,2023-12-08,2023-12-08,252.3,3599.99,in_transit
SH-09319,Widget-B,FedEx,Tokyo,Singapore,2023-02-05,2023-02-28,2023-03-07,198.8,1143.97,in_transit
SH-09320,Valve-M,UPS,Chicago,Los Angeles,2023-12-06,2023-12-20,2023-12-20,146.2,1374.64,delayed
SH-09321,Gadget-X,DHL,Chicago,Sydney,2023-11-23,2023-12-09,2023-12-09,278.8,3456.07,in_transit
SH-09322,Valve-M,UPS,Mumbai,New York,2023-11-20,2023-12-10,2023-12-10,185.6,618.53,delivered
SH-09323,Gadget-X,Maersk,Sao Paulo,London,2023-03-29,2023-04-13,2023-04-13,337.4,2190.24,delivered
SH-09324,Gadget-X,FedEx,Mumbai,Dubai,2024-04-14,2024-05-02,2024-05-02,408.4,2017.82,delivered
SH-09325,Motor-K,Blue Dart,London,Sydney,2024-03-26,2024-04-12,2024-04-12,311.6,1496.38,delivered
SH-09326,Part-Y,Maersk,Chicago,Sydney,2023-08-26,2023-09-01,2023-09-06,440.0,471.59,delayed
SH-09327,Motor-K,UPS,Mumbai,Dubai,2023-06-18,2023-07-16,2023-07-16,410.6,4861.65,delivered
SH-09328,Widget-B,USPS,Chicago,Singapore,2024-07-26,2024-08-10,2024-08-10,292.6,4418.39,delayed
SH-09329,Part-Y,Blue Dart,Chicago,Singapore,2024-10-18,2024-11-11,2024-11-12,66.0,1781.49,delivered
SH-09330,Sensor-L,UPS,London,New York,2023-04-12,2023-04-21,2023-04-21,236.2,4876.38,delivered
SH-09331,Valve-M,Blue Dart,Sao Paulo,London,2024-06-20,2024-07-11,2024-07-11,150.1,3178.5,delivered
SH-09332,Part-Y,USPS,Mumbai,London,2024-03-30,2024-04-20,2024-04-20,42.8,935.81,delivered
SH-09333,Gadget-X,Blue Dart,London,Dubai,2023-08-12,2023-08-28,2023-08-28,162.4,1885.73,delivered
SH-09334,Widget-A,Maersk,London,Toronto,2024-02-13,2024-03-01,2024-03-08,133.2,1548.46,delivered
SH-09335,Part-Y,Maersk,Berlin,New York,2024-12-29,2025-01-11,2025-01-11,62.5,4547.71,delivered
SH-09336,Valve-M,Blue Dart,Shanghai,London,2024-02-24,2024-02-27,2024-02-27,425.7,2549.09,delivered
SH-09337,Part-Y,Maersk,Tokyo,Singapore,2024-04-01,2024-04-25,2024-04-25,88.6,2352.42,delivered
SH-09338,Motor-K,Maersk,Berlin,Los Angeles,2023-08-31,2023-09-14,2023-09-15,312.0,1747.53,delivered
SH-09339,Widget-A,USPS,Berlin,London,2024-09-25,2024-10-25,2024-10-28,236.0,2490.91,delayed
SH-09340,Sensor-L,USPS,Chicago,Sydney,2024-03-25,2024-04-22,2024-04-22,141.7,1399.64,delivered
SH-09341,Motor-K,FedEx,Tokyo,Singapore,2024-08-01,2024-08-23,2024-08-23,216.4,101.57,delivered
SH-09342,Motor-K,Blue Dart,Sao Paulo,Los Angeles,2023-01-13,2023-01-24,2023-01-24,431.6,3605.01,delivered
SH-09343,Valve-M,FedEx,London,Singapore,2023-04-19,2023-04-22,2023-04-22,223.5,2166.81,delivered
SH-09344,Motor-K,UPS,Shanghai,New York,2023-09-10,2023-10-05,2023-10-10,327.6,3495.85,delivered
SH-09345,Motor-K,UPS,Chicago,London,2024-10-13,2024-10-22,2024-10-22,378.6,781.9,delivered
SH-09346,Part-Y,UPS,Shanghai,Dubai,2023-03-29,2023-04-05,2023-04-07,480.4,1216.47,delivered
SH-09347,Widget-A,USPS,Chicago,Toronto,2024-06-22,2024-06-26,2024-06-26,353.5,3856.84,in_transit
SH-09348,Sensor-L,FedEx,Shanghai,Los Angeles,2024-04-09,2024-04-21,2024-04-21,484.9,2126.59,delivered
SH-09349,Sensor-L,FedEx,London,Dubai,2024-03-25,2024-04-05,2024-04-05,285.1,3304.63,in_transit
SH-09350,Sensor-L,UPS,London,Toronto,2023-09-21,2023-09-28,2023-10-08,147.6,2680.63,delivered
SH-09351,Gadget-X,USPS,Mumbai,London,2024-05-29,2024-06-05,2024-06-10,487.9,3894.27,delivered
SH-09352,Gadget-X,UPS,Shanghai,London,2024-03-15,2024-03-29,2024-04-08,95.1,2698.34,delivered
SH-09353,Gadget-X,DHL,Shanghai,London,2024-06-20,2024-06-24,2024-06-24,233.3,591.13,delivered
SH-09354,Sensor-L,Maersk,Mumbai,Los Angeles,2023-03-06,2023-03-28,2023-03-28,298.9,3808.46,delivered
SH-09355,Motor-K,Blue Dart,Shanghai,Sydney,2023-10-23,2023-11-04,2023-11-04,35.5,3775.83,in_transit
SH-09356,Widget-B,DHL,Chicago,Los Angeles,2023-08-01,2023-08-20,2023-08-20,180.8,4989.34,delivered
SH-09357,Motor-K,DHL,London,Singapore,2024-02-14,2024-02-28,2024-03-01,363.7,2054.22,delivered
SH-09358,Assembly-Z,USPS,Chicago,Sydney,2023-01-02,2023-01-18,2023-01-21,106.4,99.68,delivered
SH-09359,Valve-M,Maersk,London,New York,2024-11-26,2024-12-04,2024-12-04,239.5,1309.82,delayed
SH-09360,Widget-B,Maersk,Mumbai,Toronto,2023-05-22,2023-06-19,2023-06-19,336.3,1809.9,delivered
SH-09361,Motor-K,FedEx,Shanghai,Dubai,2023-05-03,2023-05-15,2023-05-15,91.1,2932.24,in_transit
SH-09362,Widget-B,FedEx,Mumbai,Sydney,2023-01-16,2023-02-07,2023-02-07,123.0,4800.89,delivered
SH-09363,Widget-A,Maersk,Tokyo,Los Angeles,2024-11-27,2024-12-01,2024-12-01,283.9,1371.69,delivered
SH-09364,Part-Y,USPS,Shanghai,Sydney,2024-07-24,2024-08-03,2024-08-03,338.6,2271.33,delivered
SH-09365,Valve-M,UPS,London,Dubai,2024-05-01,2024-05-30,2024-05-30,243.4,959.66,in_transit
SH-09366,Gadget-X,Blue Dart,Shanghai,Los Angeles,2023-11-18,2023-11-22,2023-11-27,125.5,4535.27,delivered
SH-09367,Part-Y,USPS,Tokyo,Toronto,2024-11-17,2024-12-14,2024-12-17,450.6,2363.59,delivered
SH-09368,Valve-M,USPS,Tokyo,Dubai,2023-07-04,2023-07-11,2023-07-11,111.0,1556.96,delivered
SH-09369,Motor-K,UPS,Sao Paulo,Los Angeles,2024-10-21,2024-10-28,2024-10-28,464.2,996.6,delivered
SH-09370,Widget-B,USPS,Mumbai,Dubai,2023-06-22,2023-06-27,2023-06-27,387.7,4459.34,delivered
SH-09371,Gadget-X,Maersk,Chicago,Los Angeles,2024-10-13,2024-11-01,2024-11-11,123.8,2108.98,delivered
SH-09372,Sensor-L,FedEx,Berlin,Sydney,2023-03-07,2023-03-29,2023-03-29,406.9,1949.65,delivered
SH-09373,Gadget-X,UPS,Berlin,London,2024-08-23,2024-09-09,2024-09-11,472.3,1058.67,in_transit
SH-09374,Assembly-Z,DHL,Tokyo,Toronto,2023-03-14,2023-04-03,2023-04-08,195.4,225.93,delivered
SH-09375,Sensor-L,UPS,Berlin,Sydney,2024-06-10,2024-06-29,2024-06-29,49.8,4625.93,delivered
SH-09376,Widget-B,Maersk,Chicago,New York,2024-07-20,2024-08-12,2024-08-14,29.4,2732.13,delivered
SH-09377,Assembly-Z,FedEx,Chicago,London,2024-03-18,2024-04-09,2024-04-09,463.4,272.99,delivered
SH-09378,Widget-B,DHL,London,New York,2023-07-22,2023-08-05,2023-08-05,236.0,563.23,delivered
SH-09379,Widget-A,DHL,Berlin,Los Angeles,2023-09-16,2023-10-16,2023-10-16,165.8,3965.83,delivered
SH-09380,Part-Y,Blue Dart,Berlin,Toronto,2023-03-29,2023-04-07,2023-04-08,295.8,2462.58,delivered
SH-09381,Widget-B,FedEx,Tokyo,Dubai,2024-08-18,2024-09-08,2024-09-08,436.7,2214.7,delivered
SH-09382,Motor-K,USPS,London,Singapore,2024-07-08,2024-08-07,2024-08-07,299.7,3397.08,in_transit
SH-09383,Widget-B,Maersk,Chicago,Toronto,2023-06-28,2023-07-17,2023-07-20,499.3,4219.11,delivered
SH-09384,Assembly-Z,Maersk,London,Dubai,2023-03-01,2023-03-11,2023-03-13,215.5,2056.31,delivered
SH-09385,Widget-B,DHL,Tokyo,Singapore,2024-03-08,2024-04-05,2024-04-05,26.5,2668.1,delivered
SH-09386,Motor-K,FedEx,London,Singapore,2023-01-23,2023-02-05,2023-02-05,378.4,80.25,delivered
SH-09387,Widget-B,FedEx,Tokyo,Toronto,2024-11-02,2024-11-20,2024-11-22,127.9,3430.71,delivered
SH-09388,Assembly-Z,Blue Dart,Chicago,New York,2024-03-17,2024-04-03,2024-04-03,17.5,669.11,delivered
SH-09389,Assembly-Z,Maersk,Mumbai,Los Angeles,2023-07-15,2023-08-02,2023-08-02,331.6,1746.87,delivered
SH-09390,Sensor-L,UPS,Shanghai,Dubai,2024-10-19,2024-11-05,2024-11-05,274.1,2876.89,delivered
SH-09391,Motor-K,USPS,Mumbai,New York,2023-09-06,2023-10-02,2023-10-04,37.9,2542.55,delivered
SH-09392,Valve-M,FedEx,Sao Paulo,Dubai,2023-09-18,2023-10-09,2023-10-10,64.6,2424.61,delivered
SH-09393,Assembly-Z,DHL,London,Singapore,2023-05-03,2023-05-09,2023-05-10,13.0,973.95,delivered
SH-09394,Sensor-L,Maersk,Mumbai,Singapore,2023-07-02,2023-07-22,2023-07-23,57.1,545.51,delivered
SH-09395,Sensor-L,FedEx,London,Los Angeles,2023-02-18,2023-02-24,2023-02-25,220.3,472.07,delivered
SH-09396,Assembly-Z,FedEx,Sao Paulo,Dubai,2023-05-16,2023-06-01,2023-06-01,458.0,3294.51,delivered
SH-09397,Part-Y,USPS,Mumbai,London,2024-02-15,2024-03-08,2024-03-08,280.0,303.24,delivered
SH-09398,Part-Y,USPS,Mumbai,New York,2023-09-06,2023-09-15,2023-09-15,317.7,1559.93,delivered
SH-09399,Motor-K,USPS,Sao Paulo,New York,2023-05-13,2023-05-20,2023-05-20,42.9,3682.86,delivered
SH-09400,Widget-B,UPS,Chicago,Toronto,2024-05-03,2024-05-30,2024-06-09,337.5,3335.03,delayed
SH-09401,Part-Y,Maersk,Sao Paulo,Los Angeles,2024-06-18,2024-07-11,2024-07-14,492.0,311.58,delivered
SH-09402,Gadget-X,DHL,Sao Paulo,New York,2023-09-04,2023-09-26,2023-09-26,246.4,3777.6,in_transit
SH-09403,Part-Y,FedEx,Shanghai,Singapore,2023-07-10,2023-08-01,2023-08-02,164.1,2582.83,delivered
SH-09404,Assembly-Z,UPS,Berlin,Singapore,2023-06-22,2023-07-05,2023-07-05,92.4,4310.61,in_transit
SH-09405,Gadget-X,USPS,Sao Paulo,Singapore,2023-05-01,2023-05-09,2023-05-09,392.0,2942.33,in_transit
SH-09406,Widget-A,Blue Dart,Tokyo,London,2023-09-23,2023-10-07,2023-10-07,460.7,1422.62,delivered
SH-09407,Gadget-X,DHL,Sao Paulo,Singapore,2023-09-12,2023-09-21,2023-09-21,179.6,4059.25,delivered
SH-09408,Assembly-Z,Blue Dart,Mumbai,Singapore,2023-10-28,2023-11-06,2023-11-06,305.1,881.65,delivered
SH-09409,Widget-A,DHL,Tokyo,New York,2024-04-22,2024-05-11,2024-05-16,419.4,2924.68,delivered
SH-09410,Widget-A,Blue Dart,Sao Paulo,Singapore,2024-12-10,2025-01-03,2025-01-06,369.8,2035.57,delivered
SH-09411,Sensor-L,USPS,Mumbai,London,2024-04-17,2024-04-25,2024-04-25,50.4,4708.55,delivered
SH-09412,Widget-B,DHL,London,Los Angeles,2024-04-20,2024-04-29,2024-05-01,144.7,1073.78,delivered
SH-09413,Assembly-Z,FedEx,Berlin,London,2024-03-10,2024-03-28,2024-04-07,446.6,45.17,delayed
SH-09414,Valve-M,DHL,Berlin,London,2024-09-22,2024-10-04,2024-10-04,205.2,3972.62,delivered
SH-09415,Valve-M,FedEx,Tokyo,London,2024-07-22,2024-08-18,2024-08-18,45.3,4059.85,delivered
SH-09416,Assembly-Z,FedEx,Sao Paulo,Sydney,2023-01-09,2023-01-12,2023-01-12,399.9,496.3,delivered
SH-09417,Sensor-L,UPS,Tokyo,Toronto,2024-10-22,2024-11-12,2024-11-15,114.3,4702.99,delivered
SH-09418,Motor-K,Maersk,Sao Paulo,Sydney,2023-04-23,2023-05-13,2023-05-23,221.7,4712.62,delivered
SH-09419,Motor-K,FedEx,Chicago,Dubai,2023-05-15,2023-05-24,2023-05-25,353.3,3210.14,in_transit
SH-09420,Gadget-X,UPS,London,Toronto,2023-11-11,2023-11-28,2023-11-28,5.3,1227.81,delivered
SH-09421,Widget-A,FedEx,Mumbai,Los Angeles,2023-08-02,2023-08-27,2023-09-03,84.0,43.17,delivered
SH-09422,Gadget-X,DHL,Sao Paulo,Los Angeles,2023-02-21,2023-03-21,2023-03-21,140.4,3155.35,delivered
SH-09423,Gadget-X,FedEx,London,Los Angeles,2023-12-30,2024-01-23,2024-01-25,432.1,3769.17,delivered
SH-09424,Widget-A,Blue Dart,Sao Paulo,Dubai,2024-01-15,2024-01-20,2024-01-20,282.9,4630.57,delivered
SH-09425,Part-Y,DHL,Chicago,Toronto,2024-02-02,2024-02-18,2024-02-28,47.4,1362.6,delivered
SH-09426,Assembly-Z,Blue Dart,Berlin,Los Angeles,2023-03-01,2023-03-04,2023-03-06,445.4,4439.84,delivered
SH-09427,Gadget-X,FedEx,Chicago,Singapore,2024-07-18,2024-08-02,2024-08-02,153.8,2468.35,delivered
SH-09428,Motor-K,UPS,Mumbai,London,2023-01-17,2023-02-04,2023-02-04,303.9,3099.58,delayed
SH-09429,Valve-M,Maersk,Mumbai,Dubai,2024-11-07,2024-11-29,2024-12-04,60.9,163.48,in_transit
SH-09430,Widget-B,Blue Dart,Chicago,London,2024-04-04,2024-04-19,2024-04-22,339.7,2330.59,delivered
SH-09431,Motor-K,FedEx,London,Toronto,2023-03-16,2023-03-30,2023-03-30,209.0,3788.57,delayed
SH-09432,Valve-M,USPS,Tokyo,London,2023-12-11,2023-12-23,2023-12-23,111.7,1394.52,delivered
SH-09433,Widget-B,USPS,Tokyo,Toronto,2023-11-18,2023-12-03,2023-12-04,202.1,4207.74,delivered
SH-09434,Part-Y,DHL,Shanghai,Dubai,2024-10-17,2024-10-29,2024-11-08,464.7,4897.86,delivered
SH-09435,Valve-M,DHL,Sao Paulo,Singapore,2023-04-02,2023-05-02,2023-05-02,356.0,1926.68,delivered
SH-09436,Motor-K,UPS,Shanghai,London,2024-03-06,2024-04-01,2024-04-11,214.1,2076.78,delayed
SH-09437,Part-Y,UPS,Tokyo,New York,2023-12-08,2024-01-02,2024-01-05,288.4,3841.66,delayed
SH-09438,Gadget-X,DHL,Chicago,Dubai,2024-02-16,2024-03-01,2024-03-01,23.5,3870.22,delivered
SH-09439,Valve-M,Blue Dart,Chicago,Toronto,2024-03-30,2024-04-22,2024-04-22,268.8,1117.88,delivered
SH-09440,Widget-A,UPS,Tokyo,New York,2024-07-31,2024-08-30,2024-09-09,272.6,3583.16,delivered
SH-09441,Part-Y,Maersk,Berlin,Singapore,2023-02-03,2023-02-11,2023-02-13,362.3,225.56,delayed
SH-09442,Widget-A,USPS,Berlin,Sydney,2024-11-14,2024-11-24,2024-11-24,278.4,4290.98,delayed
SH-09443,Gadget-X,UPS,Shanghai,Dubai,2023-06-12,2023-06-25,2023-06-27,461.5,1894.85,delivered
SH-09444,Valve-M,DHL,London,Dubai,2023-05-10,2023-06-07,2023-06-07,486.8,255.73,delivered
SH-09445,Valve-M,USPS,Shanghai,New York,2023-12-29,2024-01-25,2024-01-25,415.8,3309.81,delivered
SH-09446,Valve-M,UPS,London,Sydney,2024-02-02,2024-02-23,2024-02-23,121.9,3285.49,delayed
SH-09447,Valve-M,USPS,Chicago,London,2024-01-15,2024-01-29,2024-02-08,278.2,1283.41,delivered
SH-09448,Gadget-X,USPS,Chicago,New York,2023-01-01,2023-01-20,2023-01-20,485.2,2646.78,delivered
SH-09449,Sensor-L,DHL,Chicago,Sydney,2024-03-25,2024-04-01,2024-04-01,254.9,3843.14,delivered
SH-09450,Valve-M,UPS,Sao Paulo,Los Angeles,2024-09-25,2024-10-17,2024-10-27,409.8,1547.31,delivered
SH-09451,Sensor-L,USPS,Shanghai,London,2024-12-16,2025-01-07,2025-01-08,84.7,2701.91,in_transit
SH-09452,Motor-K,USPS,Sao Paulo,Sydney,2024-06-07,2024-07-01,2024-07-04,444.0,3460.28,delivered
SH-09453,Motor-K,DHL,Shanghai,Singapore,2024-12-11,2024-12-23,2024-12-23,182.1,360.8,delayed
SH-09454,Sensor-L,Maersk,London,Los Angeles,2024-03-22,2024-03-30,2024-03-30,403.4,4964.35,delayed
SH-09455,Motor-K,DHL,London,London,2023-05-21,2023-06-04,2023-06-05,453.1,1327.57,delivered
SH-09456,Part-Y,FedEx,Berlin,Los Angeles,2024-01-05,2024-01-27,2024-01-30,494.4,2979.58,in_transit
SH-09457,Widget-B,USPS,Sao Paulo,Toronto,2024-08-31,2024-09-14,2024-09-14,420.9,543.11,delivered
SH-09458,Widget-A,DHL,Tokyo,Dubai,2024-10-24,2024-11-07,2024-11-12,361.0,1912.21,delivered
SH-09459,Part-Y,Blue Dart,Sao Paulo,Dubai,2024-01-13,2024-01-24,2024-01-26,22.7,2504.72,delivered
SH-09460,Gadget-X,DHL,Shanghai,Dubai,2024-09-10,2024-09-16,2024-09-17,429.2,2139.46,delivered
SH-09461,Sensor-L,Blue Dart,Chicago,New York,2024-04-22,2024-05-18,2024-05-18,416.5,3887.82,delivered
SH-09462,Assembly-Z,Blue Dart,Shanghai,Dubai,2024-11-02,2024-11-16,2024-11-23,228.7,1762.87,delivered
SH-09463,Part-Y,DHL,Chicago,London,2024-01-21,2024-01-27,2024-02-06,332.9,2909.74,delivered
SH-09464,Widget-B,USPS,London,London,2023-02-13,2023-02-17,2023-02-17,316.3,63.37,delivered
SH-09465,Valve-M,Blue Dart,Tokyo,Dubai,2024-03-15,2024-03-19,2024-03-19,259.9,1203.8,delivered
SH-09466,Sensor-L,FedEx,Berlin,Singapore,2024-01-21,2024-01-31,2024-01-31,214.5,2733.54,in_transit
SH-09467,Assembly-Z,FedEx,Tokyo,London,2024-04-29,2024-05-21,2024-05-31,277.3,3029.33,delivered
SH-09468,Widget-B,UPS,Chicago,New York,2023-09-12,2023-10-02,2023-10-09,221.5,2361.09,delivered
SH-09469,Widget-A,FedEx,Berlin,New York,2023-08-23,2023-09-22,2023-09-27,56.5,762.08,delivered
SH-09470,Widget-A,Maersk,Sao Paulo,Los Angeles,2024-02-01,2024-02-24,2024-02-24,464.5,3639.73,delivered
SH-09471,Assembly-Z,Blue Dart,Chicago,Sydney,2024-04-30,2024-05-22,2024-05-23,10.6,4723.8,delivered
SH-09472,Widget-A,DHL,Shanghai,Singapore,2024-05-24,2024-06-21,2024-06-21,31.1,202.41,delivered
SH-09473,Gadget-X,Maersk,Shanghai,Singapore,2023-01-10,2023-01-14,2023-01-14,200.0,325.11,in_transit
SH-09474,Widget-A,Maersk,London,Dubai,2023-05-01,2023-05-07,2023-05-10,279.3,4416.31,delayed
SH-09475,Assembly-Z,UPS,Mumbai,Los Angeles,2024-09-13,2024-09-17,2024-09-20,475.7,3682.91,delivered
SH-09476,Motor-K,Maersk,Berlin,London,2024-02-28,2024-03-09,2024-03-16,18.4,3132.12,delivered
SH-09477,Assembly-Z,UPS,Tokyo,London,2023-02-04,2023-03-01,2023-03-02,423.8,719.71,delayed
SH-09478,Motor-K,UPS,Shanghai,Sydney,2023-01-16,2023-01-24,2023-01-24,410.5,4508.97,delivered
SH-09479,Part-Y,UPS,Berlin,Sydney,2024-11-28,2024-12-28,2024-12-28,464.4,4619.44,delivered
SH-09480,Widget-A,FedEx,London,London,2024-06-05,2024-07-03,2024-07-03,227.3,4064.58,delivered
SH-09481,Sensor-L,UPS,Shanghai,London,2023-11-10,2023-11-22,2023-11-22,350.2,3637.57,delivered
SH-09482,Assembly-Z,Maersk,Tokyo,New York,2024-06-10,2024-06-22,2024-06-27,213.5,3769.32,in_transit
SH-09483,Widget-B,Maersk,Tokyo,London,2024-08-09,2024-09-03,2024-09-03,188.1,4932.21,delivered
SH-09484,Widget-B,DHL,Tokyo,New York,2024-11-19,2024-12-18,2024-12-23,470.6,1652.09,delivered
SH-09485,Motor-K,Maersk,Shanghai,New York,2023-01-31,2023-02-05,2023-02-10,141.3,96.47,delivered
SH-09486,Valve-M,DHL,Sao Paulo,New York,2023-04-07,2023-04-25,2023-04-25,52.1,864.33,delivered
SH-09487,Part-Y,FedEx,London,Toronto,2024-10-02,2024-10-18,2024-10-25,261.0,1062.62,delivered
SH-09488,Widget-B,Maersk,Shanghai,New York,2023-12-14,2023-12-27,2023-12-28,213.9,3308.33,delivered
SH-09489,Assembly-Z,UPS,Berlin,Singapore,2024-09-27,2024-10-23,2024-10-30,125.2,3763.19,delivered
SH-09490,Assembly-Z,UPS,Shanghai,Toronto,2024-01-05,2024-01-15,2024-01-16,354.1,1797.13,delivered
SH-09491,Assembly-Z,FedEx,Sao Paulo,New York,2024-08-22,2024-09-12,2024-09-12,365.7,2916.07,delivered
SH-09492,Gadget-X,FedEx,Tokyo,London,2024-07-27,2024-08-18,2024-08-18,398.7,4289.16,in_transit
SH-09493,Part-Y,FedEx,Sao Paulo,Los Angeles,2024-08-16,2024-09-12,2024-09-17,304.4,3479.95,delivered
SH-09494,Widget-B,USPS,Sao Paulo,Los Angeles,2024-05-04,2024-05-11,2024-05-16,97.1,4773.07,delivered
SH-09495,Widget-B,FedEx,Mumbai,Toronto,2024-08-27,2024-09-09,2024-09-09,194.6,2992.88,delivered
SH-09496,Motor-K,DHL,Berlin,Dubai,2024-03-03,2024-03-15,2024-03-18,309.7,2434.7,delivered
SH-09497,Motor-K,UPS,Sao Paulo,Dubai,2024-04-03,2024-04-16,2024-04-16,431.1,791.71,delivered
SH-09498,Widget-B,Maersk,Shanghai,Toronto,2024-10-24,2024-11-19,2024-11-19,251.4,3474.83,delivered
SH-09499,Gadget-X,Maersk,Chicago,Dubai,2023-11-25,2023-12-13,2023-12-13,75.4,807.82,delivered
SH-09500,Sensor-L,USPS,Shanghai,Sydney,2023-12-28,2024-01-18,2024-01-20,287.8,3816.93,delivered
SH-09501,Part-Y,FedEx,Berlin,Sydney,2023-02-16,2023-03-17,2023-03-17,291.4,802.4,delivered
SH-09502,Sensor-L,Blue Dart,Tokyo,Los Angeles,2024-10-01,2024-10-11,2024-10-11,132.9,2529.04,in_transit
SH-09503,Sensor-L,UPS,Sao Paulo,London,2023-06-23,2023-07-03,2023-07-03,374.7,2520.58,delivered
SH-09504,Widget-B,FedEx,London,Singapore,2024-10-23,2024-11-20,2024-11-23,129.4,1871.49,in_transit
SH-09505,Part-Y,USPS,Chicago,Dubai,2024-01-05,2024-01-24,2024-01-31,263.2,1844.6,delivered
SH-09506,Widget-B,FedEx,Berlin,Los Angeles,2024-12-10,2024-12-27,2024-12-27,147.0,4081.38,delivered
SH-09507,Widget-A,Blue Dart,Shanghai,New York,2024-06-23,2024-07-19,2024-07-20,379.5,20.74,delivered
SH-09508,Valve-M,DHL,Shanghai,Sydney,2023-02-23,2023-03-05,2023-03-05,317.8,2656.72,delivered
SH-09509,Assembly-Z,USPS,Chicago,Toronto,2023-08-16,2023-08-23,2023-08-23,348.8,4949.64,delayed
SH-09510,Widget-A,UPS,Sao Paulo,Dubai,2023-09-03,2023-09-19,2023-09-29,151.7,3225.21,delivered
SH-09511,Gadget-X,USPS,Shanghai,London,2024-01-13,2024-02-05,2024-02-05,376.2,3150.85,in_transit
SH-09512,Valve-M,FedEx,Shanghai,Dubai,2024-04-21,2024-05-21,2024-05-28,285.1,1060.03,delivered
SH-09513,Widget-B,Maersk,Tokyo,Los Angeles,2024-07-25,2024-08-12,2024-08-22,342.8,1237.94,delivered
SH-09514,Sensor-L,USPS,Sao Paulo,Toronto,2023-01-03,2023-01-19,2023-01-22,383.5,3907.69,delivered
SH-09515,Part-Y,FedEx,Chicago,Los Angeles,2024-07-12,2024-07-30,2024-08-02,99.3,682.2,delivered
SH-09516,Widget-A,Maersk,Mumbai,Sydney,2023-01-30,2023-02-15,2023-02-15,142.5,1689.34,delivered
SH-09517,Part-Y,UPS,Sao Paulo,Sydney,2024-06-06,2024-06-30,2024-06-30,371.9,4864.49,delivered
