review_id,product,category,rating,sentiment,review_date,helpful_votes,verified_purchase,review_length
R-043513,Product-B7,Home,3,neutral,2023-01-06,36,No,337
R-043514,Product-E7,Sports,4,positive,2023-03-08,1,Yes,407
R-043515,Product-C10,Electronics,2,negative,2023-01-29,6,Yes,166
R-043516,Product-E3,Software,1,negative,2024-07-13,38,No,356
R-043517,Product-C8,Software,5,positive,2023-03-16,15,Yes,417
R-043518,Product-B5,Software,4,positive,2023-08-09,17,Yes,132
R-043519,Product-C1,Sports,5,positive,2024-02-22,16,Yes,390
R-043520,Product-E10,Home,2,negative,2022-09-14,35,Yes,432
R-043521,Product-E9,Software,5,positive,2024-09-16,11,No,139
R-043522,Product-C8,Home,4,positive,2022-04-16,48,Yes,168
R-043523,Product-E10,Software,3,neutral,2024-07-19,1,Yes,494
R-043524,Product-B10,Books,5,positive,2024-02-14,40,Yes,346
R-043525,Product-D2,Electronics,5,positive,2023-03-02,45,Yes,352
R-043526,Product-A1,Software,5,positive,2024-05-07,43,No,146
R-043527,Product-E5,Books,5,positive,2023-06-02,27,Yes,68
R-043528,Product-B8,Books,5,positive,2024-11-03,28,No,444
R-043529,Product-B4,Books,5,positive,2024-08-30,36,Yes,30
R-043530,Product-C9,Electronics,2,negative,2023-01-18,44,Yes,349
R-043531,Product-C6,Home,3,neutral,2022-01-08,23,Yes,76
R-043532,Product-C6,Books,2,negative,2024-03-20,16,No,217
R-043533,Product-E6,Software,5,positive,2023-11-04,38,No,143
R-043534,Product-E4,Electronics,3,neutral,2024-04-21,2,Yes,278
R-043535,Product-E4,Books,2,negative,2024-04-11,48,Yes,354
R-043536,Product-B1,Software,4,positive,2023-12-28,8,Yes,106
R-043537,Product-C5,Software,4,positive,2024-03-12,8,Yes,369
R-043538,Product-D1,Sports,5,positive,2023-06-28,23,Yes,171
R-043539,Product-E9,Electronics,5,positive,2022-11-15,35,Yes,46
R-043540,Product-B2,Electronics,4,positive,2024-02-18,15,Yes,207
R-043541,Product-C7,Electronics,5,positive,2022-08-13,36,Yes,83
R-043542,Product-C5,Electronics,4,positive,2023-12-28,9,Yes,83
R-043543,Product-D6,Electronics,5,positive,2023-11-10,25,Yes,235
R-043544,Product-D5,Software,5,positive,2024-05-10,33,Yes,35
R-043545,Product-B4,Electronics,5,positive,2023-08-04,34,Yes,72
R-043546,Product-B4,Sports,4,positive,2022-12-22,28,Yes,358
R-043547,Product-C7,Software,2,negative,2023-02-13,44,No,270
R-043548,Product-C1,Home,4,positive,2022-02-27,21,Yes,234
R-043549,Product-C1,Books,2,negative,2023-02-08,39,No,416
R-043550,Product-B8,Software,4,positive,2023-03-13,27,Yes,467
R-043551,Product-A5,Sports,2,negative,2022-09-29,25,No,320
R-043552,Product-E6,Software,5,positive,2022-03-06,23,Yes,104
R-043553,Product-C3,Home,2,negative,2024-08-23,33,Yes,45
R-043554,Product-D3,Home,3,neutral,2023-04-28,11,Yes,372
R-043555,Product-C7,Books,5,positive,2023-03-15,2,Yes,231
R-043556,Product-B4,Electronics,5,positive,2022-02-19,5,Yes,254
R-043557,Product-A9,Home,5,positive,2023-12-03,29,Yes,460
R-043558,Product-E5,Electronics,5,positive,2023-01-07,44,No,454
R-043559,Product-A4,Sports,4,positive,2022-11-28,3,Yes,484
R-043560,Product-D7,Books,3,neutral,2023-04-10,43,No,257
R-043561,Product-E3,Books,5,positive,2022-07-26,47,Yes,240
R-043562,Product-B6,Books,5,positive,2022-09-25,6,No,244
R-043563,Product-A9,Sports,5,positive,2022-01-27,43,Yes,129
R-043564,Product-D5,Sports,4,positive,2023-04-30,48,Yes,249
R-043565,Product-B3,Home,5,positive,2022-12-13,27,Yes,349
R-043566,Product-C1,Home,5,positive,2022-10-15,27,Yes,181
R-043567,Product-B4,Home,4,positive,2023-05-05,10,Yes,494
R-043568,Product-A5,Sports,5,positive,2023-04-03,15,Yes,427
R-043569,Product-A10,Sports,4,positive,2022-04-26,24,Yes,64
R-043570,Product-A9,Sports,4,positive,2023-06-24,26,Yes,136
R-043571,Product-A3,Sports,4,positive,2023-06-20,46,Yes,436
R-043572,Product-E5,Home,4,positive,2022-04-17,14,Yes,72
R-043573,Product-C10,Sports,4,positive,2024-06-22,23,Yes,260
R-043574,Product-E1,Sports,4,positive,2022-09-05,39,Yes,263
R-043575,Product-B7,Sports,5,positive,2024-03-06,44,Yes,397
R-043576,Product-A4,Home,5,positive,2022-05-17,9,Yes,485
R-043577,Product-A1,Software,5,positive,2022-05-29,12,Yes,349
R-043578,Product-D1,Electronics,4,positive,2024-05-26,22,Yes,304
R-043579,Product-E4,Sports,5,positive,2023-10-12,47,Yes,177
R-043580,Product-E8,Software,3,neutral,2024-05-23,0,Yes,305
R-043581,Product-C1,Home,2,negative,2022-05-11,18,Yes,35
R-043582,Product-E9,Sports,4,positive,2023-07-21,12,Yes,54
R-043583,Product-E1,Books,5,positive,2023-07-18,30,Yes,302
R-043584,Product-C2,Electronics,4,positive,2023-04-05,37,Yes,226
R-043585,Product-D10,Books,5,positive,2024-08-17,36,Yes,245
R-043586,Product-A9,Books,5,positive,2022-01-16,36,Yes,80
R-043587,Product-A10,Home,4,positive,2023-12-30,46,Yes,223
R-043588,Product-D2,Software,5,positive,2023-06-03,13,Yes,207
R-043589,Product-C9,Sports,4,positive,2023-12-25,11,Yes,301
R-043590,Product-C6,Books,3,neutral,2024-07-03,37,Yes,263
R-043591,Product-E5,Electronics,3,neutral,2023-08-03,4,Yes,80
R-043592,Product-C8,Electronics,3,neutral,2024-02-15,1,No,490
R-043593,Product-E7,Electronics,4,positive,2023-10-31,41,Yes,366
R-043594,Product-D7,Books,5,positive,2022-06-04,19,No,262
R-043595,Product-A2,Sports,3,neutral,2024-02-19,41,Yes,148
R-043596,Product-E1,Electronics,1,negative,2022-10-29,29,Yes,39
R-043597,Product-D8,Books,4,positive,2023-01-31,32,Yes,384
R-043598,Product-C3,Home,5,positive,2022-11-12,46,Yes,238
R-043599,Product-A1,Sports,4,positive,2023-05-29,6,Yes,145
R-043600,Product-A2,Electronics,3,neutral,2022-05-27,37,Yes,458
R-043601,Product-B3,Sports,5,positive,2022-09-19,5,No,34
R-043602,Product-D5,Sports,4,positive,2022-09-07,0,Yes,65
R-043603,Product-C7,Sports,3,neutral,2022-09-10,41,No,279
R-043604,Product-B8,Sports,5,positive,2023-03-26,45,Yes,348
R-043605,Product-B1,Home,4,positive,2024-03-02,19,Yes,158
R-043606,Product-D10,Software,5,positive,2023-11-17,29,No,456
R-043607,Product-D3,Home,4,positive,2024-03-15,49,Yes,191
R-043608,Product-B10,Electronics,4,positive,2023-12-20,2,Yes,308
R-043609,Product-E7,Software,5,positive,2024-10-21,22,No,68
R-043610,Product-E9,Electronics,4,positive,2022-01-22,16,Yes,29
R-043611,Product-C6,Home,3,neutral,2024-09-13,33,Yes,203
R-043612,Product-D5,Sports,1,negative,2024-02-05,48,Yes,92
R-043613,Product-D3,Electronics,4,positive,2023-03-06,24,No,73
R-043614,Product-C3,Home,4,positive,2022-12-28,25,Yes,440
R-043615,Product-C4,Books,3,neutral,2024-06-18,21,Yes,251
R-043616,Product-A4,Home,3,neutral,2023-10-30,38,Yes,295
R-043617,Product-B10,Books,5,positive,2022-08-23,4,No,458
R-043618,Product-C9,Sports,5,positive,2023-08-03,45,Yes,76
R-043619,Product-E4,Home,4,positive,2022-08-10,41,No,401
R-043620,Product-C1,Software,3,neutral,2024-07-23,10,Yes,383
R-043621,Product-D7,Home,4,positive,2023-09-27,48,Yes,32
R-043622,Product-A1,Home,2,negative,2024-09-27,9,Yes,23
R-043623,Product-A9,Electronics,5,positive,2023-08-02,23,Yes,118
R-043624,Product-A1,Sports,5,positive,2023-12-14,46,Yes,494
R-043625,Product-C9,Software,4,positive,2023-01-09,3,Yes,500
R-043626,Product-C7,Software,3,neutral,2022-08-17,6,Yes,461
R-043627,Product-D7,Electronics,1,negative,2024-08-16,49,Yes,378
R-043628,Product-A2,Books,5,positive,2022-12-19,43,Yes,131
R-043629,Product-C3,Electronics,5,positive,2023-05-04,29,Yes,32
R-043630,Product-E5,Sports,4,positive,2023-11-28,46,No,134
R-043631,Product-D1,Software,3,neutral,2022-09-16,7,Yes,340
R-043632,Product-A10,Electronics,3,neutral,2022-02-22,44,Yes,20
R-043633,Product-D1,Home,1,negative,2023-03-17,17,No,182
R-043634,Product-A9,Books,4,positive,2024-07-21,26,Yes,469
R-043635,Product-C2,Books,5,positive,2022-04-19,9,Yes,39
R-043636,Product-D2,Sports,5,positive,2023-05-17,35,Yes,142
R-043637,Product-D4,Sports,5,positive,2022-12-01,49,Yes,182
R-043638,Product-D8,Software,5,positive,2024-07-09,18,Yes,217
R-043639,Product-C7,Sports,4,positive,2024-05-15,20,Yes,478
R-043640,Product-E5,Electronics,4,positive,2022-03-21,47,Yes,64
R-043641,Product-E3,Electronics,5,positive,2024-06-06,21,Yes,37
R-043642,Product-D2,Software,4,positive,2023-10-17,6,Yes,218
R-043643,Product-C5,Books,5,positive,2024-08-14,39,Yes,481
R-043644,Product-B3,Home,5,positive,2024-09-23,48,Yes,305
R-043645,Product-D3,Home,5,positive,2023-04-20,25,Yes,60
R-043646,Product-A1,Books,2,negative,2023-09-25,11,Yes,375
R-043647,Product-D4,Books,4,positive,2024-07-20,28,Yes,337
R-043648,Product-C1,Software,4,positive,2023-10-25,46,Yes,87
R-043649,Product-A5,Books,5,positive,2023-01-05,23,Yes,210
R-043650,Product-E1,Sports,1,negative,2023-05-30,14,Yes,101
R-043651,Product-B7,Software,2,negative,2022-11-27,31,Yes,198
R-043652,Product-E9,Software,2,negative,2024-01-12,45,No,253
R-043653,Product-C2,Software,5,positive,2022-09-02,32,Yes,142
R-043654,Product-A2,Electronics,3,neutral,2022-08-13,1,Yes,281
R-043655,Product-E5,Books,5,positive,2024-01-22,38,No,191
R-043656,Product-C4,Electronics,5,positive,2023-06-16,14,Yes,52
R-043657,Product-C3,Software,5,positive,2024-02-10,32,Yes,121
R-043658,Product-A6,Electronics,4,positive,2022-12-11,29,Yes,115
R-043659,Product-B4,Electronics,5,positive,2022-07-17,25,No,284
R-043660,Product-C10,Sports,4,positive,2023-09-19,3,Yes,106
R-043661,Product-D10,Books,5,positive,2024-10-24,18,No,236
R-043662,Product-A3,Software,5,positive,2023-03-12,14,No,289
R-043663,Product-A3,Books,4,positive,2022-05-13,24,Yes,452
R-043664,Product-A10,Electronics,5,positive,2022-02-03,15,Yes,233
R-043665,Product-E10,Home,5,positive,2023-10-27,6,Yes,301
R-043666,Product-E8,Software,3,neutral,2022-11-19,15,Yes,44
R-043667,Product-C2,Home,5,positive,2024-07-12,34,Yes,117
R-043668,Product-B5,Home,4,positive,2024-01-09,13,Yes,211
R-043669,Product-E9,Software,3,neutral,2023-04-09,5,No,197
R-043670,Product-D10,Software,4,positive,2023-10-23,10,No,445
R-043671,Product-E5,Electronics,3,neutral,2022-03-14,28,Yes,399
R-043672,Product-E4,Books,3,neutral,2024-05-13,13,Yes,204
R-043673,Product-A10,Sports,5,positive,2023-09-27,11,No,465
R-043674,Product-A2,Sports,4,positive,2022-01-28,41,Yes,63
R-043675,Product-E4,Electronics,5,positive,2023-03-08,9,Yes,51
R-043676,Product-B5,Software,3,neutral,2022-07-10,32,Yes,138
R-043677,Product-C10,Electronics,5,positive,2022-10-15,1,Yes,308
R-043678,Product-E2,Electronics,3,neutral,2022-10-20,37,Yes,291
R-043679,Product-C5,Sports,3,neutral,2022-02-25,37,Yes,105
R-043680,Product-B1,Software,3,neutral,2022-12-10,47,No,298
R-043681,Product-A4,Sports,3,neutral,2022-04-23,19,Yes,284
R-043682,Product-A5,Home,5,positive,2022-11-29,47,No,105
R-043683,Product-B3,Books,4,positive,2022-11-18,34,Yes,490
R-043684,Product-D3,Home,2,negative,2024-01-09,31,Yes,212
R-043685,Product-C10,Software,4,positive,2023-12-31,3,Yes,333
R-043686,Product-C3,Home,1,negative,2023-03-18,3,Yes,135
R-043687,Product-A8,Electronics,4,positive,2023-07-27,49,Yes,310
R-043688,Product-B6,Electronics,3,neutral,2022-01-05,0,No,332
R-043689,Product-E5,Books,4,positive,2023-03-07,17,Yes,489
R-043690,Product-E10,Books,3,neutral,2023-10-15,50,No,117
R-043691,Product-B4,Home,5,positive,2024-09-07,47,Yes,368
R-043692,Product-A1,Electronics,5,positive,2022-12-08,27,No,59
R-043693,Product-C2,Sports,5,positive,2022-11-26,1,Yes,27
R-043694,Product-C10,Books,5,positive,2024-03-01,13,Yes,421
R-043695,Product-B3,Home,4,positive,2024-03-20,47,Yes,65
R-043696,Product-E4,Software,4,positive,2024-03-27,50,Yes,81
R-043697,Product-C2,Electronics,3,neutral,2022-05-12,18,Yes,178
R-043698,Product-E3,Sports,5,positive,2022-09-30,44,Yes,106
R-043699,Product-D9,Books,3,neutral,2024-11-20,43,No,103
R-043700,Product-B7,Electronics,4,positive,2023-03-23,6,Yes,496
R-043701,Product-C8,Software,4,positive,2023-02-11,12,Yes,79
R-043702,Product-D6,Home,4,positive,2022-03-06,16,Yes,294
R-043703,Product-C10,Electronics,3,neutral,2022-08-17,6,Yes,113
R-043704,Product-D8,Sports,3,neutral,2022-02-19,35,Yes,197
R-043705,Product-D8,Books,3,neutral,2024-12-13,32,Yes,472
R-043706,Product-A6,Books,5,positive,2022-07-12,48,No,260
R-043707,Product-C8,Home,2,negative,2022-08-08,10,Yes,436
R-043708,Product-B4,Sports,5,positive,2024-01-28,42,Yes,360
R-043709,Product-D3,Electronics,5,positive,2022-01-09,27,Yes,248
R-043710,Product-B4,Software,5,positive,2024-01-06,15,Yes,405
R-043711,Product-C8,Electronics,4,positive,2023-10-21,48,Yes,96
R-043712,Product-E2,Home,5,positive,2023-05-22,41,Yes,251
R-043713,Product-A9,Books,3,neutral,2022-01-24,26,Yes,427
R-043714,Product-B3,Electronics,3,neutral,2024-11-08,37,Yes,35
R-043715,Product-A1,Electronics,5,positive,2024-06-06,45,Yes,62
R-043716,Product-A6,Books,4,positive,2022-12-02,13,Yes,87
R-043717,Product-D9,Software,4,positive,2022-06-15,19,No,140
R-043718,Product-C5,Sports,4,positive,2022-05-25,30,Yes,424
R-043719,Product-C1,Books,4,positive,2023-08-21,7,Yes,148
R-043720,Product-A8,Books,5,positive,2022-08-29,13,Yes,286
R-043721,Product-B5,Software,4,positive,2022-11-07,20,No,105
R-043722,Product-B10,Sports,4,positive,2024-03-08,47,Yes,400
R-043723,Product-B10,Electronics,4,positive,2023-12-15,50,Yes,26
R-043724,Product-A2,Home,5,positive,2022-02-19,49,Yes,484
R-043725,Product-B8,Software,5,positive,2023-01-10,22,No,57
R-043726,Product-E8,Home,3,neutral,2023-06-05,23,Yes,332
R-043727,Product-D7,Software,5,positive,2022-03-31,13,Yes,399
R-043728,Product-B1,Sports,3,neutral,2023-07-07,15,Yes,101
R-043729,Product-E7,Sports,5,positive,2023-02-03,44,Yes,95
R-043730,Product-C2,Books,2,negative,2022-08-25,39,Yes,353
R-043731,Product-B6,Electronics,3,neutral,2022-08-06,25,Yes,184
R-043732,Product-B2,Electronics,5,positive,2023-08-12,6,Yes,153
R-043733,Product-A7,Electronics,5,positive,2024-11-07,39,Yes,142
R-043734,Product-C6,Home,2,negative,2022-11-15,44,Yes,431
R-043735,Product-B7,Books,1,negative,2023-12-11,2,Yes,110
R-043736,Product-C3,Software,2,negative,2022-02-23,37,No,55
R-043737,Product-A5,Software,5,positive,2024-11-28,16,Yes,307
R-043738,Product-E10,Electronics,3,neutral,2022-03-13,12,No,67
R-043739,Product-D6,Electronics,4,positive,2024-07-19,19,Yes,235
R-043740,Product-C2,Home,3,neutral,2023-01-29,6,No,455
R-043741,Product-A10,Sports,1,negative,2022-08-03,20,Yes,392
R-043742,Product-D6,Books,2,negative,2024-11-26,33,Yes,321
R-043743,Product-C3,Electronics,5,positive,2024-10-01,37,Yes,231
R-043744,Product-A4,Books,5,positive,2022-07-28,1,Yes,228
R-043745,Product-D10,Home,3,neutral,2022-01-19,17,Yes,476
R-043746,Product-A7,Home,4,positive,2024-04-20,49,Yes,421
R-043747,Product-E4,Home,5,positive,2023-04-17,49,No,210
R-043748,Product-E9,Sports,1,negative,2024-04-10,42,No,425
R-043749,Product-A10,Sports,4,positive,2024-05-12,14,Yes,124
R-043750,Product-E3,Sports,4,positive,2024-03-24,15,No,212
R-043751,Product-C2,Home,4,positive,2023-07-20,17,Yes,195
R-043752,Product-E8,Home,1,negative,2024-01-10,15,Yes,269
R-043753,Product-A9,Electronics,4,positive,2023-02-05,38,Yes,270
R-043754,Product-E5,Software,3,neutral,2023-01-12,26,Yes,407
R-043755,Product-E10,Home,5,positive,2022-08-30,17,No,165
R-043756,Product-B9,Home,3,neutral,2023-07-28,10,Yes,363
R-043757,Product-E2,Software,3,neutral,2022-02-25,47,Yes,163
R-043758,Product-A2,Sports,5,positive,2022-08-12,37,Yes,66
R-043759,Product-E9,Electronics,1,negative,2024-01-05,48,Yes,49
R-043760,Product-B5,Sports,3,neutral,2024-10-31,18,No,437
R-043761,Product-B7,Books,5,positive,2023-03-19,7,Yes,449
R-043762,Product-B9,Home,3,neutral,2022-10-11,46,Yes,53
R-043763,Product-A1,Sports,5,positive,2024-09-27,46,No,290
R-043764,Product-C8,Software,2,negative,2024-04-10,5,Yes,161
R-043765,Product-D7,Sports,4,positive,2023-07-11,1,Yes,389
R-043766,Product-B2,Electronics,4,positive,2023-01-12,28,Yes,447
R-043767,Product-B9,Sports,5,positive,2024-08-07,3,Yes,378
R-043768,Product-A10,Sports,5,positive,2023-07-29,6,Yes,493
R-043769,Product-A9,Sports,5,positive,2022-08-21,23,Yes,70
R-043770,Product-E1,Software,2,negative,2024-11-26,8,No,196
R-043771,Product-D9,Software,2,negative,2024-11-23,26,No,114
R-043772,Product-A7,Books,5,positive,2023-02-15,9,Yes,198
R-043773,Product-D8,Books,5,positive,2022-05-28,30,Yes,72
R-043774,Product-B1,Books,2,negative,2022-03-08,34,No,255
R-043775,Product-E5,Home,3,neutral,2023-09-27,48,Yes,313
R-043776,Product-D2,Home,5,positive,2024-10-28,19,No,298
R-043777,Product-A2,Home,4,positive,2024-07-07,32,Yes,192
R-043778,Product-D9,Home,5,positive,2024-11-30,40,No,365
R-043779,Product-B2,Sports,5,positive,2023-04-03,26,Yes,470
R-043780,Product-E9,Books,4,positive,2024-10-28,14,Yes,327
R-043781,Product-E1,Books,5,positive,2023-12-16,5,Yes,323
R-043782,Product-C1,Electronics,5,positive,2024-08-31,12,No,176
R-043783,Product-E8,Books,4,positive,2023-11-29,14,Yes,391
R-043784,Product-E10,Home,2,negative,2024-07-12,12,No,204
R-043785,Product-A7,Books,5,positive,2022-10-13,46,No,386
R-043786,Product-E10,Software,4,positive,2024-02-15,45,Yes,409
R-043787,Product-A7,Books,5,positive,2023-11-21,17,Yes,76
R-043788,Product-E8,Sports,4,positive,2024-01-13,22,Yes,159
R-043789,Product-D3,Sports,3,neutral,2022-08-29,24,Yes,355
R-043790,Product-B2,Electronics,5,positive,2024-05-11,15,Yes,256
R-043791,Product-C1,Books,4,positive,2024-06-23,37,Yes,90
R-043792,Product-E9,Books,2,negative,2022-07-27,39,Yes,475
R-043793,Product-D7,Software,2,negative,2022-09-11,12,Yes,54
R-043794,Product-E6,Sports,4,positive,2022-04-03,24,Yes,98
R-043795,Product-C2,Sports,5,positive,2023-04-01,13,Yes,415
R-043796,Product-D2,Home,4,positive,2024-11-26,26,No,305
R-043797,Product-D10,Electronics,1,negative,2023-04-13,36,Yes,273
R-043798,Product-A8,Software,3,neutral,2023-11-12,7,No,496
R-043799,Product-A7,Books,3,neutral,2024-12-10,50,Yes,380
R-043800,Product-B9,Electronics,4,positive,2024-10-14,21,Yes,134
R-043801,Product-E7,Books,4,positive,2022-08-10,13,Yes,333
R-043802,Product-D6,Home,5,positive,2022-10-08,0,No,288
R-043803,Product-C3,Electronics,4,positive,2024-01-08,1,No,142
R-043804,Product-E6,Electronics,5,positive,2022-03-18,13,Yes,263
R-043805,Product-E7,Home,4,positive,2024-02-24,22,Yes,27
R-043806,Product-E1,Books,1,negative,2023-12-16,50,No,477
R-043807,Product-B3,Software,4,positive,2023-12-29,32,Yes,35
R-043808,Product-D9,Software,5,positive,2024-11-07,11,Yes,458
R-043809,Product-E3,Software,4,positive,2023-10-11,3,Yes,217
R-043810,Product-A9,Books,4,positive,2023-12-31,2,No,284
R-043811,Product-D3,Sports,5,positive,2022-07-08,49,Yes,169
R-043812,Product-B1,Software,4,positive,2023-08-03,16,Yes,297
R-043813,Product-B8,Books,4,positive,2024-10-06,33,Yes,328
R-043814,Product-C7,Electronics,5,positive,2023-02-08,36,No,21
R-043815,Product-B2,Software,3,neutral,2024-04-18,14,No,154
R-043816,Product-A4,Home,4,positive,2022-10-10,28,Yes,145
R-043817,Product-B10,Sports,4,positive,2022-04-17,49,Yes,381
R-043818,Product-B8,Software,3,neutral,2022-02-08,5,Yes,178
R-043819,Product-A1,Books,5,positive,2023-08-13,28,Yes,75
R-043820,Product-B3,Home,5,positive,2023-05-09,29,Yes,494
R-043821,Product-C1,Home,2,negative,2023-09-09,10,No,234
R-043822,Product-D3,Electronics,4,positive,2023-09-19,28,Yes,203
R-043823,Product-A5,Electronics,2,negative,2023-03-29,31,Yes,291
R-043824,Product-B3,Books,4,positive,2024-11-20,48,Yes,124
R-043825,Product-D8,Electronics,4,positive,2022-10-27,22,Yes,443
R-043826,Product-B9,Electronics,5,positive,2022-10-28,16,Yes,378
R-043827,Product-C3,Software,5,positive,2024-07-12,26,Yes,154
R-043828,Product-E6,Sports,4,positive,2024-09-04,29,Yes,106
R-043829,Product-E6,Books,4,positive,2023-07-12,45,Yes,201
R-043830,Product-B1,Home,5,positive,2024-12-10,35,No,455
R-043831,Product-D10,Electronics,5,positive,2024-05-28,12,Yes,256
R-043832,Product-C9,Electronics,3,neutral,2022-09-19,45,Yes,90
R-043833,Product-C8,Software,5,positive,2023-01-19,29,Yes,446
R-043834,Product-C9,Software,4,positive,2022-03-26,42,Yes,194
R-043835,Product-E2,Electronics,5,positive,2022-09-03,15,Yes,331
R-043836,Product-E10,Software,4,positive,2023-06-04,27,No,176
R-043837,Product-E6,Sports,5,positive,2022-07-11,7,Yes,95
R-043838,Product-D8,Software,2,negative,2023-08-29,24,Yes,292
R-043839,Product-A10,Books,5,positive,2023-08-11,19,Yes,363
R-043840,Product-B9,Books,3,neutral,2022-07-02,20,Yes,205
R-043841,Product-D4,Books,3,neutral,2022-12-31,23,No,290
